review_id,product_id,customer_id,review_dates,ratings,review_texts
580,580,580,2024-02-16,1,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.
581,581,581,2023-11-18,5,Pellentesque ultrices mattis odio.
582,582,582,2023-10-31,3,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor."
583,583,583,2023-09-24,3,Donec ut mauris eget massa tempor convallis.
584,584,584,2023-09-02,5,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla."
585,585,585,2023-11-10,1,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui."
586,586,586,2024-07-29,4,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.
587,587,587,2023-08-20,3,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
588,588,588,2023-10-29,4,"Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
589,589,589,2024-04-17,3,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.
590,590,590,2024-05-24,2,Morbi a ipsum. Integer a nibh. In quis justo.
591,591,591,2023-10-11,2,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus."
592,592,592,2024-07-15,1,Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.
593,593,593,2024-02-20,2,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
594,594,594,2024-07-31,2,Pellentesque eget nunc.
595,595,595,2024-04-14,2,"Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo."
596,596,596,2023-09-26,2,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt."
597,597,597,2024-06-25,3,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc."
598,598,598,2023-09-24,5,Fusce consequat. Nulla nisl.
599,599,599,2024-04-10,2,Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
600,600,600,2024-04-17,4,Proin risus. Praesent lectus.
601,601,601,2024-06-11,5,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio."
602,602,602,2024-04-05,5,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh."
603,603,603,2024-07-24,5,Etiam faucibus cursus urna.
604,604,604,2023-10-31,4,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
605,605,605,2023-10-12,4,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.
606,606,606,2024-05-04,3,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.
607,607,607,2023-10-20,5,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum."
608,608,608,2023-10-20,4,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
609,609,609,2024-01-01,3,Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.
610,610,610,2023-10-19,2,Nulla nisl.
611,611,611,2024-03-27,5,Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
612,612,612,2024-06-11,5,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit."
613,613,613,2024-02-13,5,Integer a nibh. In quis justo.
614,614,614,2024-06-10,5,Vestibulum sed magna at nunc commodo placerat. Praesent blandit.
615,615,615,2024-08-13,5,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante."
616,616,616,2024-06-12,4,Etiam pretium iaculis justo.
617,617,617,2024-04-03,1,Sed ante. Vivamus tortor. Duis mattis egestas metus.
618,618,618,2023-09-24,3,Pellentesque at nulla. Suspendisse potenti.
619,619,619,2023-11-09,4,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante."
620,620,620,2023-10-07,3,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.
621,621,621,2023-11-07,1,Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.
622,622,622,2024-06-28,3,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui."
623,623,623,2023-09-18,2,Sed ante.
624,624,624,2023-09-29,5,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero."
625,625,625,2024-07-12,3,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo."
626,626,626,2024-03-22,1,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque."
627,627,627,2024-04-29,3,Quisque ut erat. Curabitur gravida nisi at nibh.
628,628,628,2023-12-11,3,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat."
629,629,629,2023-11-09,3,Cras in purus eu magna vulputate luctus.
630,630,630,2023-08-24,2,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque."
631,631,631,2023-11-03,3,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst."
632,632,632,2023-11-06,5,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.
633,633,633,2023-11-27,1,Quisque ut erat. Curabitur gravida nisi at nibh.
634,634,634,2024-02-27,5,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo."
635,635,635,2024-01-07,1,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat."
636,636,636,2023-12-30,4,Vivamus tortor. Duis mattis egestas metus.
637,637,637,2024-07-26,3,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
638,638,638,2023-09-15,5,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend."
639,639,639,2023-11-22,1,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.
640,640,640,2023-09-24,5,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.
641,641,641,2024-04-02,3,Donec dapibus.
642,642,642,2024-04-06,3,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero."
643,643,643,2024-07-11,3,Fusce consequat. Nulla nisl. Nunc nisl.
644,644,644,2024-07-09,4,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat."
645,645,645,2023-09-09,4,Morbi a ipsum. Integer a nibh.
646,646,646,2023-10-24,1,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus."
647,647,647,2024-05-21,4,"Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede."
648,648,648,2023-10-13,1,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum."
649,649,649,2023-11-17,4,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante."
650,650,650,2024-05-25,3,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
651,651,651,2024-05-18,4,Curabitur at ipsum ac tellus semper interdum.
652,652,652,2023-12-22,4,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.
653,653,653,2023-12-03,5,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit."
654,654,654,2024-05-05,3,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum."
655,655,655,2024-03-30,4,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.
656,656,656,2023-10-04,5,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.
657,657,657,2023-08-27,2,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.
658,658,658,2024-06-01,2,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.
659,659,659,2024-03-01,2,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo."
660,660,660,2023-09-28,2,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.
661,661,661,2024-05-23,4,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
662,662,662,2024-03-18,4,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.
663,663,663,2024-01-06,1,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.
664,664,664,2024-05-08,5,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla."
665,665,665,2024-05-11,5,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.
666,666,666,2024-02-08,2,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus."
667,667,667,2024-01-25,1,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.
668,668,668,2024-06-07,3,Aliquam non mauris.
669,669,669,2024-07-30,4,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.
670,670,670,2024-08-19,4,Aliquam non mauris. Morbi non lectus.
671,671,671,2024-03-02,5,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
672,672,672,2023-10-08,3,Aliquam non mauris. Morbi non lectus.
673,673,673,2024-03-30,4,Aliquam non mauris.
674,674,674,2023-10-22,1,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est."
675,675,675,2024-02-09,5,Nunc purus. Phasellus in felis. Donec semper sapien a libero.
676,676,676,2024-05-04,3,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.
677,677,677,2023-09-04,2,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti."
678,678,678,2023-12-08,2,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus."
679,679,679,2023-11-20,1,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.
680,680,680,2024-08-15,1,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
681,681,681,2024-04-16,2,Nulla mollis molestie lorem. Quisque ut erat.
682,682,682,2023-09-30,3,Aliquam quis turpis eget elit sodales scelerisque.
683,683,683,2024-03-02,4,Morbi non quam nec dui luctus rutrum.
684,684,684,2023-09-28,2,Mauris ullamcorper purus sit amet nulla.
685,685,685,2024-04-13,2,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.
686,686,686,2023-08-31,2,Integer ac leo.
687,687,687,2024-01-30,5,"Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
688,688,688,2024-05-20,4,Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.
689,689,689,2023-11-11,5,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem."
690,690,690,2024-06-19,3,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
691,691,691,2023-09-14,2,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante."
692,692,692,2023-09-22,3,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue."
693,693,693,2023-11-07,1,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
694,694,694,2024-07-23,4,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.
695,695,695,2024-01-27,3,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
696,696,696,2024-01-14,1,Maecenas rhoncus aliquam lacus.
697,697,697,2024-03-06,4,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.
698,698,698,2023-09-19,2,Vivamus tortor.
699,699,699,2024-02-15,1,Aliquam erat volutpat. In congue.
700,700,700,2023-09-22,2,Praesent blandit lacinia erat.
701,701,701,2024-03-02,3,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
702,702,702,2024-06-04,2,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque."
703,703,703,2024-02-23,4,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero."
704,704,704,2023-12-12,3,In eleifend quam a odio.
705,705,705,2023-12-18,2,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor."
706,706,706,2024-03-15,4,Quisque porta volutpat erat.
707,707,707,2024-03-29,3,In congue. Etiam justo. Etiam pretium iaculis justo.
708,708,708,2024-06-08,5,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus."
709,709,709,2024-01-06,5,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla."
710,710,710,2023-11-19,1,Sed accumsan felis. Ut at dolor quis odio consequat varius.
711,711,711,2024-06-05,3,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa."
712,712,712,2024-04-22,2,Sed ante.
713,713,713,2024-06-21,4,Phasellus sit amet erat. Nulla tempus.
714,714,714,2023-11-25,2,In hac habitasse platea dictumst.
715,715,715,2024-04-22,5,"Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
716,716,716,2024-01-08,3,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus."
717,717,717,2024-01-23,5,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.
718,718,718,2024-07-30,3,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus."
719,719,719,2024-08-15,2,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices."
720,720,720,2023-09-08,2,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus."
721,721,721,2024-02-03,2,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede."
722,722,722,2023-11-01,5,Curabitur gravida nisi at nibh.
723,723,723,2023-09-22,4,Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.
724,724,724,2023-10-14,1,Duis aliquam convallis nunc.
725,725,725,2024-08-02,5,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue."
726,726,726,2023-09-08,4,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.
727,727,727,2023-11-07,5,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
728,728,728,2024-03-02,5,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio."
729,729,729,2023-10-02,3,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.
730,730,730,2024-03-01,3,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique."
731,731,731,2024-06-18,4,"Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede."
732,732,732,2024-06-08,4,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
733,733,733,2024-01-31,1,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque."
734,734,734,2023-12-14,3,Nulla tellus.
735,735,735,2024-07-14,2,Nulla tempus.
736,736,736,2023-09-10,4,Fusce consequat.
737,737,737,2024-07-12,1,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
738,738,738,2024-04-16,4,In sagittis dui vel nisl. Duis ac nibh.
739,739,739,2023-11-26,2,Etiam vel augue.
740,740,740,2024-06-06,3,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.
741,741,741,2023-11-10,5,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus."
742,742,742,2023-10-26,3,Vestibulum sed magna at nunc commodo placerat.
743,743,743,2024-01-12,5,Phasellus id sapien in sapien iaculis congue.
744,744,744,2024-04-25,2,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.
745,745,745,2023-12-17,2,Nunc nisl.
746,746,746,2023-10-01,4,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti."
747,747,747,2024-04-23,4,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
748,748,748,2023-09-03,4,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.
749,749,749,2024-03-10,1,Fusce consequat. Nulla nisl. Nunc nisl.
750,750,750,2024-02-28,4,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat."
751,751,751,2024-06-04,2,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.
752,752,752,2024-04-16,2,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.
753,753,753,2024-04-20,4,In quis justo.
754,754,754,2023-12-24,3,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum."
755,755,755,2023-11-09,2,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus."
756,756,756,2024-08-03,1,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend."
757,757,757,2024-02-10,4,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est."
758,758,758,2023-11-16,4,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue."
759,759,759,2023-11-04,5,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.
760,760,760,2024-03-05,1,Nam dui.
761,761,761,2024-03-13,4,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est."
762,762,762,2023-11-29,2,"Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc."
763,763,763,2023-12-30,2,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus."
764,764,764,2024-03-29,5,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.
765,765,765,2023-11-10,5,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante."
766,766,766,2024-08-09,2,"Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula."
767,767,767,2023-10-13,1,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.
768,768,768,2024-02-21,1,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
769,769,769,2023-10-21,5,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo."
770,770,770,2023-12-31,5,Maecenas rhoncus aliquam lacus.
771,771,771,2023-11-14,5,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem."
772,772,772,2023-10-13,4,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.
